amount,day,hour,timestamp
15.084591679506934,24,6,2015-09-24 06:00:00
12.907894736842104,24,7,2015-09-24 07:00:00
12.125136612021858,24,8,2015-09-24 08:00:00
12.119660319094184,24,9,2015-09-24 09:00:00
12.57931654676259,24,10,2015-09-24 10:00:00
12.544106127605811,24,11,2015-09-24 11:00:00
12.351922829581993,24,12,2015-09-24 12:00:00
12.158718434343434,24,13,2015-09-24 13:00:00
12.946647465437787,24,14,2015-09-24 14:00:00
12.30779426816786,24,15,2015-09-24 15:00:00
12.04475117370892,24,16,2015-09-24 16:00:00
11.35792445482866,24,17,2015-09-24 17:00:00
11.125965417867436,24,18,2015-09-24 18:00:00
11.097494600431965,24,19,2015-09-24 19:00:00
11.57972730668659,24,20,2015-09-24 20:00:00
11.677449442839455,24,21,2015-09-24 21:00:00
12.343939130434782,24,22,2015-09-24 22:00:00
11.807278273111214,24,23,2015-09-24 23:00:00
11.901190612478533,25,0,2015-09-25 00:00:00
11.742698776758411,25,1,2015-09-25 01:00:00
11.796531791907514,25,2,2015-09-25 02:00:00
12.281774193548387,25,3,2015-09-25 03:00:00
13.54191616766467,25,4,2015-09-25 04:00:00
17.601927710843373,25,5,2015-09-25 05:00:00
14.755245901639345,25,6,2015-09-25 06:00:00
12.45708406819518,25,7,2015-09-25 07:00:00
12.232801418439717,25,8,2015-09-25 08:00:00
11.231036451471233,25,9,2015-09-25 09:00:00
11.71691478439425,25,10,2015-09-25 10:00:00
11.956281128942999,25,11,2015-09-25 11:00:00
12.107163489312535,25,12,2015-09-25 12:00:00
11.911123024830701,25,13,2015-09-25 13:00:00
12.263555948695268,25,14,2015-09-25 14:00:00
12.314560850728634,25,15,2015-09-25 15:00:00
12.82361101050344,25,16,2015-09-25 16:00:00
11.661587066152478,25,17,2015-09-25 17:00:00
11.351087512794269,25,18,2015-09-25 18:00:00
11.472331917020746,25,19,2015-09-25 19:00:00
11.41799619358347,25,20,2015-09-25 20:00:00
11.903722044728436,25,21,2015-09-25 21:00:00
12.178503996003995,25,22,2015-09-25 22:00:00
12.592679578328022,25,23,2015-09-25 23:00:00
12.17447662601626,26,0,2015-09-26 00:00:00
12.460374050263004,26,1,2015-09-26 01:00:00
12.581258890469417,26,2,2015-09-26 02:00:00
12.851900897052541,26,3,2015-09-26 03:00:00
13.168618225134008,26,4,2015-09-26 04:00:00
13.947943595769683,26,5,2015-09-26 05:00:00
15.061908602150536,26,6,2015-09-26 06:00:00
14.237158469945355,26,7,2015-09-26 07:00:00
13.35517912772586,26,8,2015-09-26 08:00:00
12.895312862108922,26,9,2015-09-26 09:00:00
12.225024875621893,26,10,2015-09-26 10:00:00
12.736994485294119,26,11,2015-09-26 11:00:00
12.81034713508992,26,12,2015-09-26 12:00:00
12.415182186234818,26,13,2015-09-26 13:00:00
12.88921102302756,26,14,2015-09-26 14:00:00
12.523545331529093,26,15,2015-09-26 15:00:00
12.820458415193189,26,16,2015-09-26 16:00:00
12.646315338474722,26,17,2015-09-26 17:00:00
12.822844804318489,26,18,2015-09-26 18:00:00
12.861664265129683,26,19,2015-09-26 19:00:00
12.213523158694002,26,20,2015-09-26 20:00:00
12.272160611854686,26,21,2015-09-26 21:00:00
13.29351873674287,26,22,2015-09-26 22:00:00
13.51194745333026,26,23,2015-09-26 23:00:00
13.051827855284936,27,0,2015-09-27 00:00:00
12.820084615384614,27,1,2015-09-27 01:00:00
12.684197014925372,27,2,2015-09-27 02:00:00
13.095681904042314,27,3,2015-09-27 03:00:00
13.40066169154229,27,4,2015-09-27 04:00:00
13.891010101010101,27,5,2015-09-27 05:00:00
15.087383798140769,27,6,2015-09-27 06:00:00
14.806410256410256,27,7,2015-09-27 07:00:00
13.932124352331606,27,8,2015-09-27 08:00:00
13.220189642596646,27,9,2015-09-27 09:00:00
12.62548185941043,27,10,2015-09-27 10:00:00
13.211990788126919,27,11,2015-09-27 11:00:00
13.490635141400094,27,12,2015-09-27 12:00:00
12.8725,27,13,2015-09-27 13:00:00
13.478082788671024,27,14,2015-09-27 14:00:00
13.27501909854851,27,15,2015-09-27 15:00:00
13.047387387387387,27,16,2015-09-27 16:00:00
13.03363384188627,27,17,2015-09-27 17:00:00
12.770076897358743,27,18,2015-09-27 18:00:00
12.311993185689948,27,19,2015-09-27 19:00:00
11.867298524404085,27,20,2015-09-27 20:00:00
11.690863993385697,27,21,2015-09-27 21:00:00
12.15732135216089,27,22,2015-09-27 22:00:00
11.745658835546475,27,23,2015-09-27 23:00:00
11.597183098591549,28,0,2015-09-28 00:00:00
11.349234135667396,28,1,2015-09-28 01:00:00
10.89041935483871,28,2,2015-09-28 02:00:00
11.943333333333333,28,3,2015-09-28 03:00:00
13.720792079207921,28,4,2015-09-28 04:00:00
16.184301075268817,28,5,2015-09-28 05:00:00
15.047814910025707,28,6,2015-09-28 06:00:00
13.699045480067378,28,7,2015-09-28 07:00:00
13.641867494824016,28,8,2015-09-28 08:00:00
13.277820292347377,28,9,2015-09-28 09:00:00
13.131336787564766,28,10,2015-09-28 10:00:00
12.536781609195403,28,11,2015-09-28 11:00:00
12.771786120591582,28,12,2015-09-28 12:00:00
12.746016666666668,28,13,2015-09-28 13:00:00
12.388692232055064,28,14,2015-09-28 14:00:00
12.451934753058449,28,15,2015-09-28 15:00:00
12.06556040122111,28,16,2015-09-28 16:00:00
11.958667953667954,28,17,2015-09-28 17:00:00
11.298592516306215,28,18,2015-09-28 18:00:00
11.263217177050334,28,19,2015-09-28 19:00:00
11.553227158424141,28,20,2015-09-28 20:00:00
12.399816260909509,28,21,2015-09-28 21:00:00
11.694490765171503,28,22,2015-09-28 22:00:00
11.805239327296249,28,23,2015-09-28 23:00:00
11.356330749354006,29,0,2015-09-29 00:00:00
10.801992574257426,29,1,2015-09-29 01:00:00
10.656799999999999,29,2,2015-09-29 02:00:00
11.277130681818182,29,3,2015-09-29 03:00:00
13.70002624671916,29,4,2015-09-29 04:00:00
15.146373056994818,29,5,2015-09-29 05:00:00
14.7913698630137,29,6,2015-09-29 06:00:00
12.807407834101383,29,7,2015-09-29 07:00:00
12.997366255144032,29,8,2015-09-29 08:00:00
13.190169039145907,29,9,2015-09-29 09:00:00
13.183795771015989,29,10,2015-09-29 10:00:00
12.353407643312101,29,11,2015-09-29 11:00:00
13.001629549158066,29,12,2015-09-29 12:00:00
12.93281510272071,29,13,2015-09-29 13:00:00
12.76489898989899,29,14,2015-09-29 14:00:00
12.889809805579036,29,15,2015-09-29 15:00:00
12.528588507520247,29,16,2015-09-29 16:00:00
11.943219749652293,29,17,2015-09-29 17:00:00
11.132881685575365,29,18,2015-09-29 18:00:00
10.886501007387508,29,19,2015-09-29 19:00:00
11.346474589835934,29,20,2015-09-29 20:00:00
11.41541552867733,29,21,2015-09-29 21:00:00
11.803813559322034,29,22,2015-09-29 22:00:00
11.39337537840565,29,23,2015-09-29 23:00:00
11.19985202492212,30,0,2015-09-30 00:00:00
10.102669362992923,30,1,2015-09-30 01:00:00
9.739709035222052,30,2,2015-09-30 02:00:00
10.892983293556085,30,3,2015-09-30 03:00:00
14.233692722371968,30,4,2015-09-30 04:00:00
15.371240105540897,30,5,2015-09-30 05:00:00
14.893905635648753,30,6,2015-09-30 06:00:00
13.111474124411918,30,7,2015-09-30 07:00:00
13.050956052428681,30,8,2015-09-30 08:00:00
12.891480654761907,30,9,2015-09-30 09:00:00
12.661254448398576,30,10,2015-09-30 10:00:00
12.756250000000001,30,11,2015-09-30 11:00:00
13.066825993555318,30,12,2015-09-30 12:00:00
12.4485884907709,30,13,2015-09-30 13:00:00
12.500558919422451,30,14,2015-09-30 14:00:00
13.211382468382032,30,15,2015-09-30 15:00:00
12.911767117671177,30,16,2015-09-30 16:00:00
12.200586004825922,30,17,2015-09-30 17:00:00
11.519537120529005,30,18,2015-09-30 18:00:00
11.40148439866707,30,19,2015-09-30 19:00:00
11.091465932553337,30,20,2015-09-30 20:00:00
11.391490909090908,30,21,2015-09-30 21:00:00
11.807190357439733,30,22,2015-09-30 22:00:00
12.06910447761194,30,23,2015-09-30 23:00:00
